data;store_id;sku;qty;
15/03/2019;9999999;894489052052;14;
15/03/2019;9999999;894489832029;4;
15/03/2019;9999999;894489832036;7;
15/03/2019;9999999;894489832050;3;
15/03/2019;9999999;894528292029;3;
15/03/2019;9999999;894528292036;6;
15/03/2019;9999999;894528292043;4;
15/03/2019;9999999;894528292050;2;
15/03/2019;9999999;894542052029;3;
15/03/2019;9999999;894542052036;5;
15/03/2019;9999999;894542052043;5;
15/03/2019;9999999;894542052050;3;
15/03/2019;9999999;894547WQ0009;4;
15/03/2019;9999999;8945485E0006;4;
15/03/2019;9999999;8945823A0109;4;
15/03/2019;9999999;8945823A0123;1;
15/03/2019;9999999;894613020322;1;
15/03/2019;9999999;894663622057;1;
15/03/2019;9999999;894770F42038;2;
15/03/2019;9999999;894781022210;3;
15/03/2019;9999999;8947904D2210;4;
15/03/2019;9999999;894794020005;4;
15/03/2019;9999999;894794040003;1;
15/03/2019;9999999;894904022059;1;
15/03/2019;9999999;895007512218;16;
15/03/2019;9999999;895063US0287;1;
15/03/2019;9999999;895063US0348;2;
15/03/2019;9999999;895063US0355;3;
15/03/2019;9999999;895073020006;16;
15/03/2019;9999999;895073FP0008;5;
15/03/2019;9999999;895102050400;1;
15/03/2019;9999999;895142050378;1;
15/03/2019;9999999;895181000006;2;
15/03/2019;9999999;895182000005;1;
15/03/2019;9999999;895183000004;1;
15/03/2019;9999999;895194379229;2;
15/03/2019;9999999;895209342040;2;
15/03/2019;9999999;895209342057;2;
15/03/2019;9999999;895217024990;1;
15/03/2019;9999999;895217YC4981;1;
15/03/2019;9999999;895220011871;13;
15/03/2019;9999999;895220011895;16;
15/03/2019;9999999;895220011901;17;
15/03/2019;9999999;895220011918;18;
15/03/2019;9999999;895220011925;18;
15/03/2019;9999999;895220011932;18;
15/03/2019;9999999;895220011956;15;
15/03/2019;9999999;895220011963;14;
15/03/2019;9999999;895220071875;8;
15/03/2019;9999999;895220071882;8;
15/03/2019;9999999;895220071899;15;
15/03/2019;9999999;895220071905;8;
15/03/2019;9999999;895220071912;10;
15/03/2019;9999999;895220071929;9;
15/03/2019;9999999;895220071936;10;
15/03/2019;9999999;895220071943;8;
15/03/2019;9999999;895220071950;10;
15/03/2019;9999999;895220071967;9;
15/03/2019;9999999;895222012234;21;
15/03/2019;9999999;895222012241;20;
15/03/2019;9999999;895222012258;4;
15/03/2019;9999999;895222012272;28;
15/03/2019;9999999;895222012289;20;
15/03/2019;9999999;895222012296;20;
15/03/2019;9999999;895222012302;20;
15/03/2019;9999999;895222012319;17;
15/03/2019;9999999;895222012326;20;
15/03/2019;9999999;895222012333;8;
15/03/2019;9999999;895222012340;11;
15/03/2019;9999999;895222012357;6;
15/03/2019;9999999;895222012371;20;
15/03/2019;9999999;895222012395;7;
15/03/2019;9999999;895222012401;15;
15/03/2019;9999999;895222012418;7;
15/03/2019;9999999;895222012425;5;
15/03/2019;9999999;895222072221;12;
15/03/2019;9999999;895222072238;20;
15/03/2019;9999999;895222072245;18;
15/03/2019;9999999;895222072252;6;
15/03/2019;9999999;895222072269;20;
15/03/2019;9999999;895222072276;20;
15/03/2019;9999999;895222072283;20;
15/03/2019;9999999;895222072290;20;
15/03/2019;9999999;895222072306;20;
15/03/2019;9999999;895222072313;20;
15/03/2019;9999999;895222072320;20;
15/03/2019;9999999;895222072337;20;
15/03/2019;9999999;895222072344;20;
15/03/2019;9999999;895222072351;20;
15/03/2019;9999999;895222072368;20;
15/03/2019;9999999;895222072375;20;
15/03/2019;9999999;895222072382;20;
15/03/2019;9999999;895222072399;20;
15/03/2019;9999999;895222072405;21;
15/03/2019;9999999;895222072412;20;
15/03/2019;9999999;895222072429;20;
15/03/2019;9999999;895222072436;20;
15/03/2019;9999999;895222072443;20;
15/03/2019;9999999;895222072450;20;
15/03/2019;9999999;895222072467;20;
15/03/2019;9999999;895222072474;20;
15/03/2019;9999999;895242050438;1;
15/03/2019;9999999;895242310426;1;
15/03/2019;9999999;8952423X0399;1;
15/03/2019;9999999;8952423X0412;5;
15/03/2019;9999999;8952423X0429;6;
15/03/2019;9999999;8952423X0436;1;
15/03/2019;9999999;8952423X0443;1;
15/03/2019;9999999;8952425E0422;1;
15/03/2019;9999999;8952425E0439;1;
15/03/2019;9999999;895242XQ0421;1;
15/03/2019;9999999;895242XQ0438;1;
15/03/2019;9999999;895251020439;1;
15/03/2019;9999999;895269830341;1;
15/03/2019;9999999;895269830358;4;
15/03/2019;9999999;895269830365;4;
15/03/2019;9999999;895269830372;5;
15/03/2019;9999999;895269830389;3;
15/03/2019;9999999;895269830396;1;
15/03/2019;9999999;895269WJ0343;1;
15/03/2019;9999999;895269WJ0350;1;
15/03/2019;9999999;895269WJ0374;1;
15/03/2019;9999999;895269WJ0381;1;
15/03/2019;9999999;895269WJ0404;1;
15/03/2019;9999999;895269WN0356;1;
15/03/2019;9999999;895269WN0363;2;
15/03/2019;9999999;895269WN0370;2;
15/03/2019;9999999;895269WN0394;1;
15/03/2019;9999999;895271830414;1;
15/03/2019;9999999;895283241789;10;
15/03/2019;9999999;895283241796;9;
15/03/2019;9999999;895283241802;10;
15/03/2019;9999999;895283241819;9;
15/03/2019;9999999;895283241826;10;
15/03/2019;9999999;895283241833;10;
15/03/2019;9999999;895283241840;10;
15/03/2019;9999999;895283241857;10;
15/03/2019;9999999;895284241870;3;
15/03/2019;9999999;895284241887;10;
15/03/2019;9999999;895284241894;10;
15/03/2019;9999999;895284241900;9;
15/03/2019;9999999;895284241917;9;
15/03/2019;9999999;895284241924;9;
15/03/2019;9999999;895284241931;9;
15/03/2019;9999999;895284241948;10;
15/03/2019;9999999;895284241955;8;
15/03/2019;9999999;895284241962;10;
15/03/2019;9999999;895285242340;20;
15/03/2019;9999999;895307000002;4;
15/03/2019;9999999;895422240000;9;
15/03/2019;9999999;895423240009;10;
15/03/2019;9999999;895444310347;1;
15/03/2019;9999999;895501082033;2;
15/03/2019;9999999;895501082040;1;
15/03/2019;9999999;895609EZ0000;6;
15/03/2019;9999999;895661310380;5;
15/03/2019;9999999;895661310403;1;
15/03/2019;9999999;895771022029;1;
15/03/2019;9999999;895771022036;2;
15/03/2019;9999999;895771022043;2;
15/03/2019;9999999;895771022050;1;
15/03/2019;9999999;895898022025;3;
15/03/2019;9999999;895898022032;5;
15/03/2019;9999999;895898022049;7;
15/03/2019;9999999;895898022056;3;
15/03/2019;9999999;895898032024;15;
15/03/2019;9999999;895898032031;21;
15/03/2019;9999999;895898032048;14;
15/03/2019;9999999;895898052022;9;
15/03/2019;9999999;895898052039;7;
15/03/2019;9999999;895898052046;6;
15/03/2019;9999999;895898052053;1;
15/03/2019;9999999;895898732023;2;
15/03/2019;9999999;895898732030;5;
15/03/2019;9999999;895898732047;1;
15/03/2019;9999999;896077332218;20;
15/03/2019;9999999;896279030080;1;
15/03/2019;9999999;896279030103;4;
15/03/2019;9999999;896279030127;4;
15/03/2019;9999999;896279030141;2;
15/03/2019;9999999;896279050088;2;
15/03/2019;9999999;896279050101;4;
15/03/2019;9999999;896279050125;4;
15/03/2019;9999999;896279050149;2;
15/03/2019;9999999;896358440342;1;
15/03/2019;9999999;896358440359;2;
15/03/2019;9999999;896358440366;2;
15/03/2019;9999999;896358440373;2;
15/03/2019;9999999;896358440380;2;
15/03/2019;9999999;896358440397;1;
15/03/2019;9999999;896358440403;1;
15/03/2019;9999999;896358QF0345;1;
15/03/2019;9999999;896358QF0352;2;
15/03/2019;9999999;896358QF0369;2;
15/03/2019;9999999;896358QF0376;2;
15/03/2019;9999999;896358QF0383;2;
15/03/2019;9999999;896358QF0390;1;
15/03/2019;9999999;896358QF0406;1;
15/03/2019;9999999;896462010004;3;
15/03/2019;9999999;896462110001;4;
15/03/2019;9999999;896463020002;2;
15/03/2019;9999999;896463150006;4;
15/03/2019;9999999;896549052033;1;
15/03/2019;9999999;8965706E2215;11;
15/03/2019;9999999;8966040R2216;1;
15/03/2019;9999999;896604512212;1;
15/03/2019;9999999;896615832217;1;
15/03/2019;9999999;896638582212;1;
15/03/2019;9999999;896689000000;3;
15/03/2019;9999999;896710032024;1;
15/03/2019;9999999;896710032031;2;
15/03/2019;9999999;896710032048;1;
15/03/2019;9999999;896710052022;1;
15/03/2019;9999999;896827022024;1;
15/03/2019;9999999;896855512047;1;
15/03/2019;9999999;896856052023;3;
15/03/2019;9999999;896856052030;5;
15/03/2019;9999999;896856052047;3;
15/03/2019;9999999;896856832021;3;
15/03/2019;9999999;896856832038;5;
15/03/2019;9999999;896856832045;3;
15/03/2019;9999999;896856832052;1;
15/03/2019;9999999;896882022021;19;
15/03/2019;9999999;896882022038;12;
15/03/2019;9999999;896882022045;4;
15/03/2019;9999999;896882832026;2;
15/03/2019;9999999;896882832033;2;
15/03/2019;9999999;896882G02020;15;
15/03/2019;9999999;896882G02037;27;
15/03/2019;9999999;896882G02044;13;
15/03/2019;9999999;896882WU2027;21;
15/03/2019;9999999;896882WU2034;26;
15/03/2019;9999999;896882WU2041;16;
15/03/2019;9999999;896882WU2058;3;
15/03/2019;9999999;896919382210;1;
15/03/2019;9999999;896950NM2022;1;
15/03/2019;9999999;896950NM2039;3;
15/03/2019;9999999;896950NM2046;2;
15/03/2019;9999999;897058830341;1;
15/03/2019;9999999;897058830358;1;
15/03/2019;9999999;897058830365;1;
15/03/2019;9999999;897058830372;1;
15/03/2019;9999999;897058830389;1;
15/03/2019;9999999;897058830396;1;
15/03/2019;9999999;897116830344;1;
15/03/2019;9999999;897117020348;1;
15/03/2019;9999999;897117020355;2;
15/03/2019;9999999;897117030347;1;
15/03/2019;9999999;897117030354;3;
15/03/2019;9999999;897117030361;1;
15/03/2019;9999999;897117030378;1;
15/03/2019;9999999;897117030385;1;
15/03/2019;9999999;897117030392;2;
15/03/2019;9999999;897117030408;2;
15/03/2019;9999999;8971186R0356;1;
15/03/2019;9999999;8971186R0387;1;
15/03/2019;9999999;897118OX0405;1;
15/03/2019;9999999;897139012215;1;
15/03/2019;9999999;897139022214;5;
15/03/2019;9999999;897161020349;3;
15/03/2019;9999999;897161020356;2;
15/03/2019;9999999;897161020363;3;
15/03/2019;9999999;897161020370;2;
15/03/2019;9999999;897161020387;2;
15/03/2019;9999999;897161020394;1;
15/03/2019;9999999;897161020400;1;
15/03/2019;9999999;897161170396;1;
15/03/2019;9999999;897161550341;3;
15/03/2019;9999999;897161550358;1;
15/03/2019;9999999;897161550372;3;
15/03/2019;9999999;897161550396;1;
15/03/2019;9999999;897161550402;2;
15/03/2019;9999999;897161FP0341;1;
15/03/2019;9999999;897161FP0389;1;
15/03/2019;9999999;897161FP0396;1;
15/03/2019;9999999;8972003V0337;1;
15/03/2019;9999999;8972003V0344;1;
15/03/2019;9999999;8972003V0443;1;
15/03/2019;9999999;897218832024;1;
15/03/2019;9999999;897294PD2214;1;
15/03/2019;9999999;897324QK0388;1;
15/03/2019;9999999;897324QK0395;4;
15/03/2019;9999999;897324QK0401;1;
15/03/2019;9999999;897324QK0418;2;
15/03/2019;9999999;897324QK0425;4;
15/03/2019;9999999;897324QK0432;2;
15/03/2019;9999999;897380500424;1;
15/03/2019;9999999;8973856S0423;1;
15/03/2019;9999999;8973856S0430;1;
15/03/2019;9999999;897388030008;5;
15/03/2019;9999999;8974036E0248;2;
15/03/2019;9999999;8974036E0255;2;
15/03/2019;9999999;8974036E0262;1;
15/03/2019;9999999;8974036E0279;2;
15/03/2019;9999999;8974036E0286;2;
15/03/2019;9999999;897410PB0300;1;
15/03/2019;9999999;897410PB0317;1;
15/03/2019;9999999;897410PB0324;1;
15/03/2019;9999999;897410PB0331;2;
15/03/2019;9999999;897410PB0348;2;
15/03/2019;9999999;897410PB0355;1;
15/03/2019;9999999;897410PB0362;1;
15/03/2019;9999999;8974116S0304;1;
15/03/2019;9999999;8974116S0311;2;
15/03/2019;9999999;8974116S0335;1;
15/03/2019;9999999;897411PB0248;2;
15/03/2019;9999999;897411PB0262;1;
15/03/2019;9999999;897411PB0279;3;
15/03/2019;9999999;897411PB0330;2;
15/03/2019;9999999;897411PB0347;2;
15/03/2019;9999999;897411PB0361;3;
15/03/2019;9999999;897453032029;1;
15/03/2019;9999999;897453032050;1;
15/03/2019;9999999;897453312046;1;
15/03/2019;9999999;897456322028;4;
15/03/2019;9999999;897456322035;8;
15/03/2019;9999999;897456322042;7;
15/03/2019;9999999;897456322059;4;
15/03/2019;9999999;897456462021;3;
15/03/2019;9999999;897456462038;8;
15/03/2019;9999999;897456462045;8;
15/03/2019;9999999;897456462052;4;
15/03/2019;9999999;897475022213;2;
15/03/2019;9999999;897482440383;1;
15/03/2019;9999999;897509020000;4;
15/03/2019;9999999;897509190000;4;
15/03/2019;9999999;8975092Y0007;4;
15/03/2019;9999999;897563044929;1;
15/03/2019;9999999;897677022028;3;
15/03/2019;9999999;897677022035;8;
15/03/2019;9999999;897677022042;8;
15/03/2019;9999999;897677022059;2;
15/03/2019;9999999;897677052025;4;
15/03/2019;9999999;897677052032;3;
15/03/2019;9999999;897677052049;1;
15/03/2019;9999999;897677G02027;2;
15/03/2019;9999999;897677G02034;2;
15/03/2019;9999999;897783292025;2;
15/03/2019;9999999;897783292032;5;
15/03/2019;9999999;897783292049;2;
15/03/2019;9999999;897783292056;3;
15/03/2019;9999999;8977886R2032;1;
15/03/2019;9999999;8977886R2049;2;
15/03/2019;9999999;897788U82022;5;
15/03/2019;9999999;897788U82039;15;
15/03/2019;9999999;897788U82046;9;
15/03/2019;9999999;897788U82053;3;
15/03/2019;9999999;897837620408;1;
15/03/2019;9999999;897839OX0395;2;
15/03/2019;9999999;897839OX0449;1;
15/03/2019;9999999;897908730210;1;
15/03/2019;9999999;898084492213;13;
15/03/2019;9999999;898084512218;14;
15/03/2019;9999999;898084522217;1;
15/03/2019;9999999;898197022031;1;
15/03/2019;9999999;898331830409;1;
15/03/2019;9999999;898331830416;2;
15/03/2019;9999999;898331830423;1;
15/03/2019;9999999;898809320425;1;
15/03/2019;9999999;898850020398;1;
15/03/2019;9999999;898850020411;7;
15/03/2019;9999999;898850020428;6;
15/03/2019;9999999;898850020435;4;
15/03/2019;9999999;898850020442;3;
15/03/2019;9999999;898850050418;1;
15/03/2019;9999999;898850120418;1;
15/03/2019;9999999;898850150446;1;
15/03/2019;9999999;898850840385;1;
15/03/2019;9999999;898850840415;3;
15/03/2019;9999999;898850840422;4;
15/03/2019;9999999;898850840446;2;
15/03/2019;9999999;898850840453;1;
15/03/2019;9999999;899112050344;1;
15/03/2019;9999999;899112050368;1;
15/03/2019;9999999;899112050399;1;
15/03/2019;9999999;899189US2217;6;
15/03/2019;9999999;899273020859;2;
15/03/2019;9999999;899273020903;3;
15/03/2019;9999999;899273020958;3;
15/03/2019;9999999;899273021009;1;
15/03/2019;9999999;899273050856;1;
15/03/2019;9999999;899298WR2028;1;
15/03/2019;9999999;899298WR2035;2;
15/03/2019;9999999;899298WR2042;2;
15/03/2019;9999999;899298WR2059;1;
15/03/2019;9999999;899299NF2026;1;
15/03/2019;9999999;899299NF2033;2;
15/03/2019;9999999;899299NF2040;1;
15/03/2019;9999999;899299NF2057;1;
15/03/2019;9999999;899299OX2049;1;
15/03/2019;9999999;899299OX2056;1;
15/03/2019;9999999;899382NF2025;1;
15/03/2019;9999999;910094020344;1;
15/03/2019;9999999;910153022029;1;
15/03/2019;9999999;910153022043;5;
15/03/2019;9999999;910153022050;1;
15/03/2019;9999999;910191000003;2;
15/03/2019;9999999;910192000002;1;
15/03/2019;9999999;910193000001;2;
15/03/2019;9999999;910194000000;2;
15/03/2019;9999999;910195000009;1;
15/03/2019;9999999;910198000006;2;
15/03/2019;9999999;910199000005;3;
15/03/2019;9999999;910200000000;1;
15/03/2019;9999999;910201000009;2;
15/03/2019;9999999;910202000008;2;
15/03/2019;9999999;910203000007;2;
15/03/2019;9999999;910206000004;3;
15/03/2019;9999999;910208000002;3;
15/03/2019;9999999;910220022037;1;
15/03/2019;9999999;910263052039;1;
15/03/2019;9999999;9103227O0346;1;
15/03/2019;9999999;9103227O0353;2;
15/03/2019;9999999;9103227O0360;3;
15/03/2019;9999999;9103227O0377;3;
15/03/2019;9999999;9103227O0384;2;
15/03/2019;9999999;9103227O0391;1;
15/03/2019;9999999;910354312028;1;
15/03/2019;9999999;910354312059;1;
15/03/2019;9999999;910354832021;2;
15/03/2019;9999999;910354832038;1;
15/03/2019;9999999;910354832045;2;
15/03/2019;9999999;910354832052;1;
15/03/2019;9999999;910354Q42021;2;
15/03/2019;9999999;910354Q42045;2;
15/03/2019;9999999;910368620386;1;
15/03/2019;9999999;910368620393;1;
15/03/2019;9999999;910394312033;1;
15/03/2019;9999999;910439312059;1;
15/03/2019;9999999;910440312055;1;
15/03/2019;9999999;910441312023;2;
15/03/2019;9999999;910441312030;3;
15/03/2019;9999999;910441312047;4;
15/03/2019;9999999;910441312054;2;
15/03/2019;9999999;910457022022;2;
15/03/2019;9999999;910457022039;4;
15/03/2019;9999999;910457022046;3;
15/03/2019;9999999;910457832027;2;
15/03/2019;9999999;910457832034;4;
15/03/2019;9999999;910457832041;4;
15/03/2019;9999999;910457832058;1;
15/03/2019;9999999;9104912R2211;3;
15/03/2019;9999999;910579032046;1;
15/03/2019;9999999;910660022024;1;
15/03/2019;9999999;910705052023;1;
15/03/2019;9999999;910705052030;2;
15/03/2019;9999999;910705052047;2;
15/03/2019;9999999;910721050348;1;
15/03/2019;9999999;910721050355;1;
15/03/2019;9999999;910721050362;2;
15/03/2019;9999999;910721050379;1;
15/03/2019;9999999;910721050386;1;
15/03/2019;9999999;910721310343;1;
15/03/2019;9999999;910721310350;1;
15/03/2019;9999999;910721310367;1;
15/03/2019;9999999;910721310374;1;
15/03/2019;9999999;910721310381;1;
15/03/2019;9999999;910721NL0343;1;
15/03/2019;9999999;910721NL0350;1;
15/03/2019;9999999;910721NL0367;2;
15/03/2019;9999999;910721NL0374;1;
15/03/2019;9999999;9107472Y2029;2;
15/03/2019;9999999;9107472Y2036;2;
15/03/2019;9999999;9107472Y2043;2;
15/03/2019;9999999;910747312024;1;
15/03/2019;9999999;910750832045;1;
15/03/2019;9999999;911090742056;1;
15/03/2019;9999999;911157330004;2;
15/03/2019;9999999;911166512224;20;
15/03/2019;9999999;911221020008;2;
15/03/2019;9999999;911267100009;1;
15/03/2019;9999999;9112674W0003;1;
15/03/2019;9999999;911341020001;1;
15/03/2019;9999999;911341050008;3;
15/03/2019;9999999;911342050007;1;
15/03/2019;9999999;9114796S0349;2;
15/03/2019;9999999;9114796S0356;3;
15/03/2019;9999999;9114796S0363;3;
15/03/2019;9999999;9114796S0370;2;
15/03/2019;9999999;911479OX0352;1;
15/03/2019;9999999;911538310274;2;
15/03/2019;9999999;911538310304;2;
15/03/2019;9999999;911538310311;1;
15/03/2019;9999999;911538310328;1;
15/03/2019;9999999;911538310335;1;
15/03/2019;9999999;9115400P0354;1;
15/03/2019;9999999;911553310419;1;
15/03/2019;9999999;911553310426;1;
15/03/2019;9999999;911553310433;3;
15/03/2019;9999999;911553310440;1;
15/03/2019;9999999;911558FP0339;1;
15/03/2019;9999999;911789412024;2;
15/03/2019;9999999;911789412048;2;
15/03/2019;9999999;911794062023;1;
15/03/2019;9999999;911794062030;1;
15/03/2019;9999999;911797062020;1;
15/03/2019;9999999;911797062044;2;
15/03/2019;9999999;912173012042;17;
15/03/2019;9999999;912196012210;15;
15/03/2019;9999999;912227012219;3;
15/03/2019;9999999;912258052055;2;
15/03/2019;9999999;912346FP2214;1;
15/03/2019;9999999;912364022218;4;
15/03/2019;9999999;912364832213;2;
15/03/2019;9999999;912494040007;1;
15/03/2019;9999999;912502290004;1;
15/03/2019;9999999;912506190003;1;
15/03/2019;9999999;912507190002;2;
15/03/2019;9999999;912508290008;1;
15/03/2019;9999999;912555310414;1;
15/03/2019;9999999;912571190441;1;
15/03/2019;9999999;912571S20381;1;
15/03/2019;9999999;912572I30433;1;
15/03/2019;9999999;912572QK0413;1;
15/03/2019;9999999;912572S20403;1;
15/03/2019;9999999;912572S20434;1;
15/03/2019;9999999;912573310373;1;
15/03/2019;9999999;912573310380;1;
15/03/2019;9999999;912573310397;1;
15/03/2019;9999999;912573310434;1;
15/03/2019;9999999;912573310441;1;
15/03/2019;9999999;912579310360;1;
15/03/2019;9999999;912580310274;1;
15/03/2019;9999999;912580QK0368;1;
15/03/2019;9999999;912580S20280;1;
15/03/2019;9999999;912610072028;2;
15/03/2019;9999999;912610072035;2;
15/03/2019;9999999;912616000001;1;
15/03/2019;9999999;912636020003;6;
15/03/2019;9999999;912637020002;7;
15/03/2019;9999999;912638070006;4;
15/03/2019;9999999;912639250001;2;
15/03/2019;9999999;912640140001;3;
15/03/2019;9999999;9126413X0000;16;
15/03/2019;9999999;9126423X0009;12;
15/03/2019;9999999;912643040001;6;
15/03/2019;9999999;9126655V0006;5;
15/03/2019;9999999;912667320004;7;
15/03/2019;9999999;912668500009;5;
15/03/2019;9999999;9126692V0001;8;
15/03/2019;9999999;912670110005;26;
15/03/2019;9999999;912691030009;35;
15/03/2019;9999999;912692020009;9;
15/03/2019;9999999;912693020008;2;
15/03/2019;9999999;912694030006;12;
15/03/2019;9999999;912695020006;6;
15/03/2019;9999999;912716832045;1;
15/03/2019;9999999;912717632033;1;
15/03/2019;9999999;912717632040;1;
15/03/2019;9999999;912867382215;1;
15/03/2019;9999999;912880422219;6;
15/03/2019;9999999;912920020009;2;
15/03/2019;9999999;912963010005;12;
15/03/2019;9999999;912964000005;15;
15/03/2019;9999999;912965000004;4;
15/03/2019;9999999;912966000003;5;
15/03/2019;9999999;912967000002;9;
15/03/2019;9999999;912968000001;4;
15/03/2019;9999999;912970000006;2;
15/03/2019;9999999;912995069507;6;
15/03/2019;9999999;912997069512;17;
15/03/2019;9999999;9130130J0423;1;
15/03/2019;9999999;913013310397;1;
15/03/2019;9999999;913013310403;1;
15/03/2019;9999999;913013310410;4;
15/03/2019;9999999;913013310427;6;
15/03/2019;9999999;913013310434;3;
15/03/2019;9999999;913013310441;4;
15/03/2019;9999999;913013310458;2;
15/03/2019;9999999;913013310472;1;
15/03/2019;9999999;9130250R0468;1;
15/03/2019;9999999;913074Q28764;11;
15/03/2019;9999999;913084020003;7;
15/03/2019;9999999;913085020002;7;
15/03/2019;9999999;9130853K0000;4;
15/03/2019;9999999;913090312024;5;
15/03/2019;9999999;913090512028;3;
15/03/2019;9999999;913090512035;2;
15/03/2019;9999999;913090582021;2;
15/03/2019;9999999;913095012035;17;
15/03/2019;9999999;913104022024;2;
15/03/2019;9999999;913104022031;1;
15/03/2019;9999999;913104022048;1;
15/03/2019;9999999;913104022055;1;
15/03/2019;9999999;913111052045;1;
15/03/2019;9999999;913112OX2051;1;
15/03/2019;9999999;913115G00384;1;
15/03/2019;9999999;913115G00391;2;
15/03/2019;9999999;913115G00407;3;
15/03/2019;9999999;913115G00414;3;
15/03/2019;9999999;913115G00421;2;
15/03/2019;9999999;913115G00438;1;
15/03/2019;9999999;913124310408;1;
15/03/2019;9999999;913126370349;1;
15/03/2019;9999999;913126370356;2;
15/03/2019;9999999;913126370363;2;
15/03/2019;9999999;913151620396;1;
15/03/2019;9999999;913151740407;3;
15/03/2019;9999999;913151740414;6;
15/03/2019;9999999;913151740421;5;
15/03/2019;9999999;913151740438;2;
15/03/2019;9999999;913151740445;1;
15/03/2019;9999999;913153O30400;1;
15/03/2019;9999999;913153O30417;1;
15/03/2019;9999999;913153O30424;1;
15/03/2019;9999999;913153O30431;1;
15/03/2019;9999999;913153O30448;1;
15/03/2019;9999999;9131560E0385;1;
15/03/2019;9999999;913157010344;11;
15/03/2019;9999999;913157010351;21;
15/03/2019;9999999;913157010368;45;
15/03/2019;9999999;913157010375;35;
15/03/2019;9999999;913157010382;25;
15/03/2019;9999999;913157010399;14;
15/03/2019;9999999;913157010405;1;
15/03/2019;9999999;913157020367;2;
15/03/2019;9999999;913158310436;1;
15/03/2019;9999999;913160310448;1;
15/03/2019;9999999;913162010346;1;
15/03/2019;9999999;913162010353;1;
15/03/2019;9999999;913162010360;1;
15/03/2019;9999999;913162010377;1;
15/03/2019;9999999;913170020009;1;
15/03/2019;9999999;913176010004;2;
15/03/2019;9999999;913176020003;9;
15/03/2019;9999999;913179020000;1;
15/03/2019;9999999;9131912Y0429;2;
15/03/2019;9999999;9131912Y0436;1;
15/03/2019;9999999;913197020006;8;
15/03/2019;9999999;913197EZ0001;3;
15/03/2019;9999999;913198322215;3;
15/03/2019;9999999;913200580008;5;
15/03/2019;9999999;913203310435;1;
15/03/2019;9999999;913203690391;1;
15/03/2019;9999999;913203690421;1;
15/03/2019;9999999;913206510412;3;
15/03/2019;9999999;913206510429;5;
15/03/2019;9999999;913206510436;7;
15/03/2019;9999999;913206510443;6;
15/03/2019;9999999;913225710008;1;
15/03/2019;9999999;913227052021;1;
15/03/2019;9999999;913227052038;5;
15/03/2019;9999999;913227052045;2;
15/03/2019;9999999;913237020447;1;
15/03/2019;9999999;913244020003;1;
15/03/2019;9999999;913246310003;1;
15/03/2019;9999999;913253120343;1;
15/03/2019;9999999;913253120381;1;
15/03/2019;9999999;913291020001;2;
15/03/2019;9999999;913291830006;1;
15/03/2019;9999999;913291TR0009;3;
15/03/2019;9999999;913338020001;1;
15/03/2019;9999999;913338040009;3;
15/03/2019;9999999;913377620002;1;
15/03/2019;9999999;913391020000;1;
15/03/2019;9999999;913403FP0341;4;
15/03/2019;9999999;913403FP0358;4;
15/03/2019;9999999;913403FP0365;4;
15/03/2019;9999999;913403FP0372;1;
15/03/2019;9999999;913422622029;1;
15/03/2019;9999999;913422622036;2;
15/03/2019;9999999;913422622050;1;
15/03/2019;9999999;913439320413;1;
15/03/2019;9999999;913552U00372;1;
15/03/2019;9999999;913602020003;1;
15/03/2019;9999999;913620060005;3;
15/03/2019;9999999;913622060003;10;
15/03/2019;9999999;913625060000;10;
15/03/2019;9999999;913908312031;1;
15/03/2019;9999999;913914052044;1;
15/03/2019;9999999;914074022212;2;
15/03/2019;9999999;914075020002;2;
15/03/2019;9999999;914076020001;1;
15/03/2019;9999999;9141612R2020;1;
15/03/2019;9999999;914161312028;2;
15/03/2019;9999999;914161312035;4;
15/03/2019;9999999;914161312042;3;
15/03/2019;9999999;914161312059;3;
15/03/2019;9999999;914161512022;2;
15/03/2019;9999999;914161512039;3;
15/03/2019;9999999;914161512046;4;
15/03/2019;9999999;914161512053;2;
15/03/2019;9999999;914243320002;6;
15/03/2019;9999999;914334XE0391;1;
15/03/2019;9999999;914334XE0438;1;
15/03/2019;9999999;914335020346;3;
15/03/2019;9999999;914335020353;4;
15/03/2019;9999999;914335020360;3;
15/03/2019;9999999;914335020377;3;
15/03/2019;9999999;914335020384;2;
15/03/2019;9999999;914335020391;3;
15/03/2019;9999999;914335250392;1;
15/03/2019;9999999;914338190428;1;
15/03/2019;9999999;914516050407;1;
15/03/2019;9999999;914516050438;1;
15/03/2019;9999999;914516290407;2;
15/03/2019;9999999;914516290421;1;
15/03/2019;9999999;914516290438;1;
15/03/2019;9999999;914516OR0410;1;
15/03/2019;9999999;914516OR0434;1;
15/03/2019;9999999;914516OR0441;1;
15/03/2019;9999999;914520FP0351;5;
15/03/2019;9999999;914520FP0368;2;
15/03/2019;9999999;9145452R2042;1;
15/03/2019;9999999;915009310381;1;
15/03/2019;9999999;915009310398;1;
15/03/2019;9999999;915009310411;1;
15/03/2019;9999999;915009310435;1;
15/03/2019;9999999;915009PL0392;1;
15/03/2019;9999999;915009PL0439;1;
15/03/2019;9999999;915009PL0446;1;
15/03/2019;9999999;915009WR0401;2;
15/03/2019;9999999;915009WR0418;1;
15/03/2019;9999999;915009WR0425;3;
15/03/2019;9999999;915009WR0432;1;
15/03/2019;9999999;915009WR0449;1;
